,noaa,time_0,lat_0,lon_0,th_0,f_0,fn_0,fp_0,a_f_0,a_fn_0,a_fp_0,hmin_0,hmax_0,time_1,dtime_1,lat_1,lon_1,th_1,f_1,fn_1,fp_1,a_f_1,a_fn_1,a_fp_1,f_rate_1,hmin_1,hmax_1,vmin_1,th_vmin_1,vmax_1,th_vmax_1,vnmean_1,th_vnmean_1,vpmean_1,th_vpmean_1,time_2,dtime_2,lat_2,lon_2,th_2,sm,f_2,fn_2,fp_2,a_f_2,a_fn_2,a_fp_2,f_rate_2,hmin_2,hmax_2,s_a_2,s_n_2,s_big_a_2
185,EFR_076,2002-02-20 15:37:00,1.3607643,-3.6397355,9.092214,6.6717438e+19,-3.3570822e+18,1.806682e+20,5.0684407e+17,2.1818147,57.363636,-97.04465,432.3526,2002-02-21 03:37:00,12.0,1.3353779,0.76974165,8.388051,4.505344e+20,-1.9862378e+20,3.846198e+20,1.9085273e+18,38.909077,93.38635,3.1984747e+19,-1285.8204,1285.2764,-490.58185,8.739847,664.20154,8.505146,-113.02173,9.092239,107.14315,8.387905,2002-02-20 22:41:59,7.083333,1.101969,0.42108345,8.153396,,5.91985e+20,-2.015221e+20,3.904629e+20,2.71974e+18,36.454525,98.999985,7.415543e+19,-1279.0789,1285.2764,1.3203124,2.0,0.66036433
186,EFR_077,2002-02-24 19:05:00,4.350155,32.30256,34.167347,2.8999841e+19,-1.6103767e+19,1.9212937e+19,3.611247e+17,8.90909,9.0,-160.95003,96.78824,2002-02-25 07:05:00,12.0,4.486652,35.966732,37.758213,1.3488318e+20,-6.4382858e+19,8.1391375e+19,1.05818916e+18,21.454552,26.727259,8.8236116e+18,-374.30127,382.20663,-860.4641,36.73608,1014.3611,34.44872,-232.74954,37.464775,227.05386,36.881256,2002-02-25 00:57:59,5.883333,4.8021283,35.411892,37.318424,,1.537925e+20,-5.833791e+19,9.545457e+19,1.2577792e+18,19.363634,30.909071,2.1211215e+19,-374.30127,382.20663,0.0,0.0,0.0
187,EFR_078,2002-02-25 18:39:00,3.3430812,15.156346,18.442026,2.886504e+20,-6.873844e+19,1.9797643e+20,2.25058e+18,28.63634,70.0909,-284.72842,361.19788,2002-02-26 06:39:00,12.0,3.6041005,21.89987,24.311216,7.148088e+20,-2.110036e+20,4.8147097e+20,3.4842798e+18,48.0,103.36353,3.5513199e+19,-889.17004,1160.9908,-718.47424,20.166231,742.775,23.168291,-147.14885,23.929056,181.32314,21.035412,2002-02-26 11:56:59,17.3,3.5040507,24.689705,26.88958,,8.9604526e+20,-3.025998e+20,5.9344544e+20,3.9355633e+18,68.454475,107.90906,3.510953e+19,-889.17004,1160.9908,0.0,0.0,0.0
188,EFR_079,2002-02-25 21:17:00,-11.152515,-70.23263,69.2054,9.3503955e+19,-7.925131e+18,9.249756e+19,1.1677924e+18,1.9090977,19.363636,-73.13558,150.24889,2002-02-26 09:17:00,12.0,-11.004164,-63.31055,62.40862,4.2545432e+20,-1.1772113e+20,3.1308258e+20,3.2500258e+18,21.181849,54.818115,2.7662532e+19,-433.28552,458.18964,-1349.7086,67.62989,1108.7034,67.02765,-190.60164,67.629456,190.18288,64.4855,2002-02-26 10:34:59,13.299999,-10.947632,-62.767414,61.9121,,4.474458e+20,-1.3503114e+20,3.124146e+20,3.6814588e+18,25.454561,60.63631,2.6612173e+19,-460.58826,458.18964,0.0,0.0,0.0
189,EFR_080,2002-02-26 05:20:00,4.6939282,52.055206,53.232285,1.3561049e+20,-4.8122633e+19,1.06233705e+20,1.3523058e+18,14.181821,32.363632,-177.9928,217.30893,2002-02-26 17:20:00,12.0,4.8656697,56.05673,57.317097,2.9693457e+20,-1.1294406e+20,2.3454643e+20,2.2377893e+18,26.090906,45.63638,1.3443673e+19,-445.50955,477.7524,-1031.4626,54.61495,1282.5273,55.222233,-224.54802,53.622677,311.22583,56.8887,2002-02-26 10:49:59,5.4999995,4.8978653,55.23242,56.465485,,3.83502e+20,-1.0853165e+20,2.7497032e+20,2.7602316e+18,25.545446,51.090904,4.5071185e+19,-445.50955,477.7524,0.0,0.0,0.0
190,EFR_081,2002-02-27 20:59:00,11.107431,-3.250613,18.572208,6.7992524e+19,-5.2666466e+19,1.5326057e+19,5.7123742e+17,19.136354,8.045456,-249.37096,131.38127,2002-02-28 08:59:00,12.0,11.092315,1.4913614,18.328468,2.2496339e+20,-1.2202011e+20,1.0239824e+20,1.1536391e+18,33.909084,18.727268,1.3080904e+19,-850.16034,930.02295,-685.1039,18.57222,568.1605,18.328405,-142.41455,18.327747,134.73915,18.449963,2002-02-28 04:42:59,7.7333326,11.091582,0.9000414,18.328318,,2.49181e+20,-1.3635456e+20,1.1282645e+20,1.2152454e+18,37.13634,20.818172,2.3429546e+19,-787.2641,903.0575,0.0,0.0,0.0
191,EFR_082,2002-04-05 16:40:00,-9.08569,-25.171932,25.053114,6.329471e+19,-1.0698308e+20,9.899398e+19,5.474636e+17,33.545437,33.818188,-327.89313,115.90322,2002-04-06 04:40:00,12.0,-8.975466,-18.51272,18.489098,2.4221717e+20,-1.2738583e+20,2.126731e+20,1.3163551e+18,41.909058,53.72736,1.4910205e+19,-727.9947,680.0089,-664.4747,21.860046,802.2846,18.489098,-153.68294,23.894709,138.53667,23.000793,2002-04-06 13:47:59,25.183332,-9.338616,-13.465148,13.730521,,6.563702e+20,-3.1401313e+20,3.4235706e+20,3.120019e+18,77.27273,72.09088,2.3550319e+19,-949.3036,1247.8728,0.6986762,1.0,0.6986762
192,EFR_083,2002-05-12 07:18:00,-23.70959,-20.158215,28.384285,3.905797e+19,-4.579294e+18,6.4147734e+19,4.894788e+17,2.7272751,32.909077,-79.04271,112.473656,2002-05-12 19:18:00,12.0,-23.76005,-13.40919,24.550812,6.102495e+20,-2.248871e+20,4.003084e+20,3.1861895e+18,46.935043,99.4416,4.7599297e+19,-1044.6909,844.5636,-1001.77795,26.121685,823.04065,25.595762,-211.18365,25.595755,175.10895,25.858559,2002-05-13 01:10:59,17.883333,-23.639555,-10.225134,22.999317,,8.413323e+20,-2.94859e+20,5.4647336e+20,3.9897069e+18,70.54549,106.454506,4.4861565e+19,-1044.6909,1251.8286,2.21985,2.0,1.4750988
193,EFR_084,2002-05-14 01:07:00,-5.6842356,-30.42196,30.439342,1.16162805e+20,-3.1849688e+18,2.2135393e+20,9.9693716e+17,1.8181826,75.27273,-65.61533,251.19168,2002-05-14 13:07:00,12.0,-5.771016,-24.649319,24.82351,5.434287e+20,-1.3411471e+20,5.095963e+20,2.810633e+18,34.0,122.63636,3.5605494e+19,-852.1628,775.4806,-876.69165,30.302137,920.80786,28.53487,-164.72482,30.439342,173.76558,26.796743,2002-05-14 10:50:59,9.733333,-5.4069376,-25.158495,25.215635,,6.751305e+20,-1.495309e+20,5.2559956e+20,3.6766602e+18,34.58333,126.16666,5.7428187e+19,-852.1628,775.4806,0.76064473,1.0,0.76064473
194,EFR_085,2002-05-14 02:10:00,-24.97654,-0.47960466,22.236032,8.341209e+19,-3.4160524e+19,1.1520109e+20,8.254193e+17,16.93596,48.253185,-113.975044,218.72496,2002-05-14 14:10:00,12.0,-25.036997,5.9431634,23.009443,4.779036e+20,-4.9222183e+18,1.3936817e+20,2.7369835e+18,3.2810059,53.0,3.2874292e+19,-803.9577,976.0144,-704.3948,22.236134,716.4337,22.622705,-160.14665,22.36429,189.0253,22.880564,2002-05-15 19:49:59,54.03333,-24.987932,22.0395,30.86878,,1.0541805e+21,-3.5365455e+20,7.00526e+20,5.4816086e+18,70.363655,156.27243,1.7966105e+19,-949.27673,980.4054,0.0,0.0,0.0
195,EFR_086,2002-05-14 22:35:00,-23.382984,15.873818,25.744265,2.4012637e+20,-1.7653741e+20,3.820159e+19,1.9943435e+18,60.909092,16.454552,-445.93207,237.65166,2002-05-15 10:35:00,12.0,-23.361698,22.439846,30.04032,4.624311e+20,-1.8770752e+20,4.671912e+19,2.8621516e+18,55.909092,18.636364,1.8525392e+19,-671.61176,618.3765,-928.24,25.875998,963.96674,29.766634,-207.5606,29.493563,203.35254,28.949959,2002-05-15 19:25:59,40.416664,-23.735897,27.511477,33.95805,,6.464009e+20,-3.951618e+20,2.5123906e+20,3.7023605e+18,83.727234,64.272575,1.0052153e+19,-874.9354,804.53796,0.0,0.0,0.0
196,EFR_087,2002-07-29 08:40:00,-33.625393,-30.42657,48.713882,1.9561666e+19,-3.9389234e+19,1.5718177e+19,2.7193474e+17,12.090913,7.090913,-85.53368,75.494354,2002-07-29 20:40:00,12.0,-33.434303,-23.925814,45.214615,2.4481743e+20,-1.20317675e+20,1.4663333e+20,2.0701619e+18,34.932747,44.34265,1.8771313e+19,-529.7906,551.7014,-1472.0454,48.174034,1033.6167,48.174133,-275.5953,47.995155,232.73679,48.173836,2002-07-30 04:13:59,19.566666,-32.93805,-19.647913,42.88933,,5.1405e+20,-2.369376e+20,2.7711243e+20,3.7953553e+18,64.45455,67.181755,2.5271978e+19,-680.724,605.93646,1.194512,0.0,0.0
197,EFR_088,2002-08-01 06:45:00,5.2519155,-6.2945,6.331364,4.2117044e+19,-1.4010364e+19,2.8368005e+19,4.2959184e+17,7.8181796,12.727272,-139.28177,170.15819,2002-08-01 18:45:00,12.0,5.313203,-1.0031825,1.0729576,5.3548465e+20,-2.5681071e+20,2.8276976e+20,2.2024859e+18,47.195408,59.81482,4.111397e+19,-1419.891,1029.3177,-305.10864,5.85176,624.4505,2.5042555,-77.32483,4.6544957,118.67345,1.9077368,2002-08-01 15:14:59,8.499999,5.310515,-1.4828767,1.5499309,,5.479133e+20,-2.5886202e+20,2.8905132e+20,2.2847193e+18,45.818172,63.09087,5.950545e+19,-1419.891,1029.3177,1.3787493,1.0,1.3787493
198,EFR_089,2002-09-23 23:38:00,16.763233,-33.219383,33.9291,4.709753e+19,-2.172054e+19,2.537699e+19,5.5309768e+17,10.999981,11.545446,-115.70015,186.9403,2002-09-24 11:38:00,12.0,16.706003,-30.174839,30.998892,4.1417804e+20,-2.0768042e+20,2.1088112e+20,1.6658934e+18,37.090916,34.45453,3.0590043e+19,-908.6503,849.75775,-771.20593,33.222794,1181.8674,33.363598,-213.21227,33.222813,223.03786,33.363598,2002-09-24 04:20:59,4.716666,16.791494,-30.759338,31.549501,,4.2704806e+20,-2.120343e+20,2.150137e+20,1.8359614e+18,39.09087,37.727287,8.055489e+19,-875.33954,822.1684,0.0,0.0,0.0
199,EFR_090,2003-10-25 11:04:00,-12.106661,-73.84539,75.502754,3.5823802e+19,-2.349742e+19,4.306127e+19,4.9182622e+17,4.8181715,8.0,-75.15046,68.94173,2003-10-25 23:04:00,12.0,-12.198987,-64.4954,66.23015,1.7823708e+20,-8.265669e+19,1.731217e+20,1.8371278e+18,18.54546,35.09096,1.1867773e+19,-232.82277,293.13196,-719.5735,66.52135,832.32135,66.521515,-192.40077,66.23021,207.07501,66.81581,2003-10-27 22:55:59,59.866665,-11.640899,-38.183758,41.350296,,9.42717e+20,-5.408798e+20,4.018371e+20,6.925252e+18,155.2727,106.5453,1.514855e+19,-582.05524,594.4173,1.6646458,1.0,1.6646458
200,EFR_091,2003-10-26 05:00:00,7.968457,-52.77817,52.47671,6.1230268e+19,-3.8359718e+19,2.637727e+19,7.419126e+17,14.727259,9.363631,-115.44499,98.986244,2003-10-26 17:00:00,12.0,7.9030623,-46.06614,45.871563,3.364442e+20,-2.0157044e+20,1.3702961e+20,1.8829242e+18,39.36361,27.333345,2.2934493e+19,-768.6417,599.7733,-891.61584,47.91985,1110.832,47.573032,-222.86002,48.094173,211.3696,47.57302,2003-10-27 02:45:59,21.766665,8.076375,-40.58721,40.435104,,4.4597237e+20,-3.0610143e+20,1.39870844e+20,2.687471e+18,52.54542,49.818172,1.7675749e+19,-946.0584,599.7733,1.7107041,1.0,1.7107041
201,EFR_092,2003-11-09 06:10:00,23.3828,-21.74781,28.98742,1.0976072e+19,-1.0755477e+19,1.6427396e+18,1.4767137e+17,6.2727227,1.090909,-80.623344,51.38478,2003-11-09 18:10:00,12.0,23.319624,-15.722378,25.071407,3.0591633e+20,-1.6849667e+20,1.3842695e+20,2.2656303e+18,59.181835,44.54538,2.4578355e+19,-646.7268,518.12915,-790.7033,28.589449,651.2528,28.72194,-182.74275,28.98744,167.57735,28.987364,2003-11-10 06:21:59,24.199999,23.347086,-8.986926,21.77716,,5.839091e+20,-3.1433517e+20,2.6957395e+20,3.3250386e+18,81.31823,73.54537,2.367492e+19,-646.7268,636.13727,0.0,0.0,0.0
202,EFR_093,2004-01-31 12:01:00,23.426558,-41.42112,49.90822,1.8751535e+19,-1.8877069e+19,5.659694e+17,2.5066556e+17,8.181826,0.2727274,-108.411156,48.994183,2004-02-01 00:01:00,12.0,23.47878,-34.71229,44.951813,1.9081402e+20,-1.0344408e+20,8.814025e+19,1.1872054e+18,24.545427,18.500011,1.4338541e+19,-438.527,440.46106,-856.2387,47.11631,829.6081,47.45714,-235.31271,47.286488,197.59998,45.11536,2004-02-01 13:03:59,25.05,23.301233,-27.451311,39.786797,,3.338856e+20,-2.0799794e+20,1.2588766e+20,2.3861024e+18,53.181763,39.636414,1.2580203e+19,-531.6653,491.80014,0.0,0.0,0.0
203,EFR_094,2004-02-01 06:57:00,-20.89619,-42.014446,43.341515,7.750676e+18,-7.2632826e+18,3.079713e+19,1.1296375e+17,3.636362,10.181816,-48.060104,73.878044,2004-02-01 18:57:00,12.0,-21.00678,-35.075146,37.128937,2.1713022e+20,-1.27825e+20,9.0351585e+19,1.7242084e+18,39.454544,30.818176,1.7448295e+19,-414.73523,348.2019,-745.6301,41.61703,727.9151,42.708893,-212.51202,42.55173,189.46452,43.024414,2004-02-01 23:24:59,16.466665,-21.009684,-33.12906,35.408108,,2.4628042e+20,-1.4049239e+20,1.0578802e+20,1.7334186e+18,39.72725,32.18183,1.4485613e+19,-414.73523,348.2019,0.0,0.0,0.0
204,EFR_095,2004-02-01 19:03:00,-18.176956,49.950375,50.096947,3.0858235e+20,-6.9852444e+19,2.8429346e+20,2.7170755e+18,23.0,71.81813,-144.39119,274.48755,2004-02-02 07:03:00,12.0,-17.990366,56.82045,56.70046,8.177809e+20,-3.1039417e+20,2.1071171e+20,6.0585686e+18,81.76361,61.190937,4.2433215e+19,-398.7316,448.81665,-1066.9387,51.562733,1032.646,53.07747,-240.4711,51.93659,240.82391,55.86639,2004-02-02 14:53:59,24.866665,-18.12048,60.89929,60.47746,,1.15811064e+21,-7.2967434e+20,4.2843626e+20,7.841409e+18,122.72721,70.54552,3.416334e+19,-405.64282,609.5899,0.0,0.0,0.0
205,EFR_096,2004-02-14 17:59:00,-1.8466781,-35.160885,35.329205,9.469219e+19,-7.678208e+19,1.221171e+18,8.451021e+17,27.622375,0.7132859,-278.8125,172.61024,2004-02-15 05:59:00,12.0,-1.8051008,-28.731312,29.032038,5.87475e+20,-6.215763e+19,1.4535543e+19,2.733227e+18,22.333338,6.0,4.1065233e+19,-976.3217,757.90045,-739.7696,30.499643,1111.9336,33.22705,-204.35698,33.36556,179.70468,33.08868,2004-02-15 05:53:59,27.849998,-2.0525773,-28.471786,28.76736,,6.02657e+20,-3.8297193e+20,2.1968504e+20,2.8706866e+18,81.09087,45.54542,1.8239311e+19,-976.32117,757.89996,0.0,0.0,0.0
206,EFR_097,2004-02-23 21:55:00,-8.456817,8.272246,8.265683,1.7557493e+19,-1.1476749e+17,1.7442726e+19,1.9887527e+17,0.09090909,9.818189,-59.979206,154.22704,2004-02-24 09:55:00,12.0,-8.328629,14.13435,14.063581,1.6020342e+20,-7.415466e+19,8.449022e+19,9.215731e+17,19.561996,22.966957,1.188716e+19,-571.8686,539.10645,-337.6928,13.94399,366.48984,13.466201,-101.56254,12.157138,109.28451,14.06358,2004-02-24 07:30:59,9.599999,-8.338749,13.7714815,13.704973,,1.6081848e+20,-7.83529e+19,8.246558e+19,8.9772424e+17,20.909103,22.999962,1.4923019e+19,-553.2298,444.66226,0.0,0.0,0.0
207,EFR_098,2004-04-30 07:14:00,-10.501215,62.950798,62.720848,1.3359411e+20,-8.484244e+19,4.8751673e+19,1.6899336e+18,23.181808,14.363632,-139.18434,115.027145,2004-04-30 19:14:00,12.0,-10.452145,70.568405,70.12187,5.9504225e+20,-4.7216516e+20,1.22877065e+20,5.681853e+18,71.04546,21.636343,3.845401e+19,-339.50232,299.62454,-1182.4817,65.71623,1143.588,64.31444,-272.28555,65.71621,267.0638,63.24214,2004-05-01 06:50:59,23.616665,-10.092876,77.334755,76.81261,,8.411848e+20,-5.8869478e+20,2.5249009e+20,8.5837586e+18,63.0,32.902912,2.9961498e+19,-364.26593,334.09952,0.0,0.0,0.0
208,EFR_099,2004-07-08 00:06:00,2.725964,35.11737,35.012142,1.499257e+20,-8.663124e+19,6.528064e+19,1.1083206e+18,22.545454,21.54544,-371.2179,304.7721,2004-07-08 12:06:00,12.0,2.8267257,39.322563,39.209904,6.585383e+20,-3.4779284e+20,3.1236728e+20,3.385769e+18,56.818176,70.18184,4.2384383e+19,-864.5524,730.507,-925.68396,35.451157,822.7125,38.44275,-167.45222,36.04026,218.7637,36.633797,2004-07-08 06:36:59,6.5166664,2.723073,38.856785,38.748623,,6.923576e+20,-3.3918153e+20,3.5317584e+20,3.485503e+18,53.242405,76.181786,8.323764e+19,-864.5524,730.507,0.0,0.0,0.0
209,EFR_100,2004-07-11 04:53:00,-10.1585,-13.439383,19.498463,1.3629113e+20,-9.369591e+18,1.2692154e+20,1.2421249e+18,4.272724,51.36363,-156.64545,272.07944,2004-07-11 16:53:00,12.0,-10.268853,-6.2833433,15.611034,5.30642e+20,-2.2310576e+20,3.075363e+20,3.0623416e+18,48.954594,90.99998,3.2862573e+19,-1077.82,896.68134,-572.85754,18.109375,799.72516,16.606447,-122.99091,19.118473,137.32088,17.481642,2004-07-11 16:02:59,11.166666,-10.27607,-6.7722497,15.859418,,5.5049328e+20,-2.432537e+20,3.072396e+20,3.0462418e+18,50.27267,88.81816,3.7092733e+19,-1077.82,896.68134,2.1625965,1.0,2.1625965
210,EFR_101,2004-07-11 08:57:00,-5.5014915,42.82512,43.835606,1.0230623e+19,-1.0198342e+19,6.240029e+18,1.4591066e+17,5.000001,2.9090917,-92.38483,49.13982,2004-07-11 20:57:00,12.0,-5.838305,50.01662,50.89746,4.717322e+20,-2.979644e+20,2.2861876e+20,2.868193e+18,55.454556,46.27273,3.8458467e+19,-666.29956,529.97144,-942.9772,45.687057,1073.8827,47.07289,-210.85301,46.202637,249.38387,45.68704,2004-07-12 09:21:59,24.416666,-6.1134453,57.378326,58.104084,,9.244902e+20,-5.077497e+20,4.167406e+20,5.973126e+18,75.45452,77.909065,3.744408e+19,-666.29956,529.97144,0.0,0.0,0.0
211,EFR_102,2004-07-11 19:04:00,17.463646,17.616665,21.797174,2.0922382e+19,-1.3243399e+19,7.8023704e+18,2.661764e+17,6.818184,4.999998,-154.1486,71.73958,2004-07-12 02:34:00,7.4999995,17.26815,21.857609,25.185717,1.6592897e+20,-9.186745e+19,7.552474e+19,1.0683449e+18,23.818188,22.954533,1.9334213e+19,-620.4962,381.56802,-819.9198,21.925951,541.1764,22.312973,-153.50218,22.960388,162.04886,22.312979,2004-07-12 02:33:59,7.4999995,17.271648,21.723248,25.053709,,1.673922e+20,-9.186745e+19,7.552474e+19,1.08822095e+18,23.818188,22.954533,1.952931e+19,-620.4962,381.56802,0.0,0.0,0.0
212,EFR_103,2004-07-11 18:20:00,8.595992,27.163948,27.3186,1.2737639e+20,-6.8160397e+19,1.0517249e+20,1.0774261e+18,17.818163,36.090958,-202.70425,278.86063,2004-07-12 06:20:00,12.0,8.514938,33.903767,33.990566,5.1972317e+20,-2.090884e+20,3.3414084e+20,2.8630027e+18,41.454502,80.09087,3.2695564e+19,-602.79767,717.9184,-868.65735,33.559258,1033.6584,33.27291,-273.20618,33.272907,494.21597,33.27291,2004-07-12 21:13:59,26.899998,8.445915,42.019802,42.03578,,8.511177e+20,-3.568673e+20,4.942504e+20,4.74956e+18,80.363594,86.90903,2.6904885e+19,-936.36383,906.9154,0.0,0.0,0.0
213,EFR_104,2005-05-28 21:53:00,-5.683683,-14.323957,15.067615,4.2600666e+19,-2.9128785e+19,7.061002e+19,4.7001583e+17,14.545449,24.818188,-156.93118,126.857895,2005-05-29 09:53:00,12.0,-5.645564,-7.732717,9.0948305,2.7546235e+20,-1.4726666e+20,1.9563067e+20,1.573826e+18,45.727253,51.181805,1.940514e+19,-682.9242,1044.8312,-478.64197,12.613494,532.1276,12.369422,-118.421974,15.190998,125.21145,15.190995,2005-05-29 14:49:59,16.949999,-5.268385,-5.318913,6.928808,,3.7531233e+20,-1.8627752e+20,1.8903478e+20,2.3379364e+18,55.545437,55.090927,1.9629007e+19,-682.9242,1106.0663,0.6968452,1.0,0.6968452
214,EFR_105,2005-07-12 14:11:00,4.9358773,-59.73317,59.46455,7.394003e+19,-7.409676e+19,2.1673307e+19,9.687375e+17,23.090914,7.6363654,-98.19413,109.30212,2005-07-13 02:11:00,12.0,5.2325563,-53.238075,53.0084,8.127392e+20,-4.8685337e+20,3.599554e+20,5.0270117e+18,96.27271,60.90908,6.15666e+19,-546.7193,635.7427,-783.34326,59.23007,1106.8542,54.013405,-183.76558,58.08098,190.44827,54.0134,2005-07-13 12:01:59,21.849998,5.6818895,-47.805992,47.580456,,1.3362668e+21,-7.8091855e+20,5.5534826e+20,7.6205243e+18,154.09091,88.54531,5.77724e+19,-753.1981,859.3538,2.309417,1.0,2.309417
215,EFR_106,2008-03-07 05:01:00,-7.0289097,12.117799,12.077712,4.098155e+19,-3.6341821e+19,8.098645e+18,4.143639e+17,18.272722,4.181824,-264.2295,85.710464,2008-03-07 17:01:00,12.0,-6.887801,16.59362,16.524858,2.1012278e+20,-1.288439e+20,8.769e+19,1.3767458e+18,44.363663,27.363646,1.4095102e+19,-639.6137,654.0332,-610.10486,14.109763,611.4088,13.989937,-124.614075,14.109763,137.39798,14.590735,2008-03-07 13:09:59,8.15,-6.878819,16.838099,16.767824,,2.2211087e+20,-1.3357958e+20,8.8531295e+19,1.5689037e+18,47.090893,28.09091,2.2224457e+19,-639.6137,654.0332,0.0,0.0,0.0
216,EFR_107,2008-03-07 17:41:00,-28.752607,15.670533,26.031258,1.0460711e+20,-2.008124e+19,9.655537e+19,7.763615e+17,11.818146,30.727251,-155.51312,518.4418,2008-03-08 05:41:00,12.0,-28.622849,22.24856,29.992796,2.6433702e+20,-9.317157e+19,1.8437772e+20,1.7817835e+18,28.999895,56.09089,1.3310825e+19,-928.87366,661.511,-911.8683,29.724068,947.16736,29.992767,-175.01497,26.812178,240.61215,28.6559,2008-03-08 10:06:59,16.433332,-28.49359,24.97005,31.758368,,3.244981e+20,-1.1146746e+20,2.1303066e+20,2.167608e+18,37.818108,54.181885,1.3380792e+19,-928.87366,667.8459,0.0,0.0,0.0
217,EFR_108,2008-03-09 09:25:00,2.6196504,-8.595966,13.0406,9.926921e+18,-2.753503e+18,2.1784197e+19,1.0634086e+17,1.9090897,11.727275,-77.77328,99.51885,2008-03-09 21:25:00,12.0,2.429379,-1.7993989,9.83331,2.460091e+20,-1.1301952e+20,1.3734903e+20,1.5061392e+18,34.727253,42.00003,1.9673515e+19,-621.275,703.8158,-605.7922,12.801761,386.63165,11.9674,-127.084724,13.040625,96.445045,9.951479,2008-03-10 01:28:59,16.066666,2.4268816,0.41631165,9.715629,,3.261106e+20,-1.4272008e+20,1.8339054e+20,1.8477276e+18,42.818142,48.18182,1.9679484e+19,-690.6945,777.88885,0.0,0.0,0.0
218,EFR_109,2008-03-09 15:12:00,-7.307928,-72.158394,71.326546,4.0327193e+19,-1.6483417e+19,3.4755596e+19,5.5865354e+17,3.9090936,7.5,-67.084335,86.84532,2008-03-10 03:12:00,12.0,-7.658794,-65.18731,64.52499,3.995135e+20,-1.8858586e+20,2.5084626e+20,2.9760965e+18,31.818157,42.363613,2.9932192e+19,-501.80643,322.77722,-1242.0597,67.37479,832.5981,67.67768,-269.30737,67.07423,193.1359,52.26576,2008-03-10 02:05:59,10.9,-8.033021,-65.016106,64.25406,,4.563494e+20,-1.9478383e+20,2.6156557e+20,3.7866444e+18,33.0909,45.454525,3.8167176e+19,-492.29816,322.77722,0.0,0.0,0.0
219,EFR_110,2008-03-13 02:02:00,9.810185,-11.248644,20.366152,1.11508995e+20,-6.817169e+19,4.5906022e+19,1.0024477e+18,29.090893,18.818222,-265.4855,257.20343,2008-03-13 14:02:00,12.0,9.700523,-4.4352465,17.53316,3.537503e+20,-2.1986582e+20,1.3299295e+20,2.2863194e+18,57.3636,50.5455,2.0186776e+19,-671.17175,731.2318,-606.64124,20.366129,598.0338,18.144802,-137.6567,20.117907,140.44435,18.022346,2008-03-14 01:03:59,23.033333,9.813425,1.3706201,17.047205,,5.3423303e+20,-2.9675312e+20,2.3747991e+20,3.0028932e+18,72.7273,70.36359,1.8352708e+19,-1234.8286,754.62274,0.0,0.0,0.0
220,EFR_111,2008-03-14 03:14:00,-31.974031,-7.5047545,25.699076,1.1942154e+19,-2.3712873e+18,1.05529154e+18,1.3078802e+17,1.590908,0.72727275,-109.370445,78.83029,2008-03-14 15:14:00,12.0,-31.895552,-1.9821558,24.79977,1.7762325e+20,-2.0309027e+19,3.7455985e+19,1.3042147e+18,10.090897,16.181831,1.3806758e+19,-514.9426,677.7114,-761.6992,25.570137,762.42346,25.441296,-318.78436,25.570137,197.60541,25.570137,2008-03-14 12:10:59,16.283333,-31.8942,-2.393681,24.799541,,1.7888604e+20,-9.450278e+19,8.438326e+19,1.3366675e+18,31.3217,29.10485,1.0252439e+19,-514.9418,677.7113,0.0,0.0,0.0
221,EFR_112,2008-04-21 16:55:00,-31.75171,-2.0303354,26.847033,7.044916e+19,-4.4517273e+19,2.5931885e+19,7.8034484e+17,21.636318,12.272709,-194.65306,204.85301,2008-04-22 04:55:00,12.0,-31.698498,4.3638177,27.116568,2.9299158e+20,-1.498775e+20,1.4311408e+20,2.0650641e+18,48.363728,41.090992,1.85452e+19,-861.46204,1009.7118,-839.7018,26.982973,863.8898,26.850042,-165.19742,26.847311,206.25963,26.850119,2008-04-22 04:08:59,11.233333,-31.703875,3.9462569,26.983574,,3.087035e+20,-1.6022298e+20,1.484806e+20,2.3376948e+18,56.166656,45.16663,2.1209586e+19,-861.46204,1009.7118,0.0,0.0,0.0
222,EFR_113,2008-04-22 10:30:00,18.768143,14.042985,27.38446,5.632877e+19,-1.4871246e+19,4.2434292e+19,5.047737e+17,6.636357,15.636371,-126.72156,261.15616,2008-04-22 22:30:00,12.0,18.809736,19.396269,30.494442,1.589044e+20,-8.365263e+19,9.2766245e+19,9.7983226e+17,21.09091,26.727262,8.5479684e+18,-673.3111,402.91107,-670.5242,29.26635,739.48663,28.45564,-161.91817,28.455746,191.2814,29.130802,2008-04-22 18:30:59,8.016666,18.794481,18.997528,30.220108,,1.881536e+20,-8.968687e+19,9.846674e+19,1.220106e+18,22.727226,28.454536,1.6443846e+19,-673.3111,402.91107,0.0,0.0,0.0
223,EFR_114,2008-04-23 07:47:00,28.083336,-12.369978,34.998272,4.1739797e+19,-1.7844598e+18,1.295897e+19,4.426595e+17,0.9999974,5.2272778,-109.76262,192.15323,2008-04-23 19:47:00,12.0,27.901434,-5.8419733,33.148502,2.2201205e+20,-7.227499e+19,1.0166738e+20,1.3963519e+18,22.727291,28.272707,1.5022688e+19,-504.42596,494.84622,-862.5951,33.854866,748.99036,34.424442,-248.1201,33.4305,203.99321,34.85411,2008-04-23 22:57:59,19.383331,27.899893,-4.096723,32.867973,,2.4039502e+20,-1.12470795e+20,1.2792422e+20,1.6469374e+18,31.36361,35.818207,1.0248766e+19,-504.4249,496.1552,0.0,0.0,0.0
